City,Column,Old,New
Ostrava,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%87%9F%E7%9B%A4_Sai_Ying_Pun_Kwan_Yick_Building_%E5%90%8D%E6%98%9F%E6%B5%B7%E9%AE%AE%E9%85%92%E5%AE%B6_Star_Seafood_Restaurant_food_%E5%90%9E%E9%BA%B5_Wonton_dim_sum_October_2020_SS2_01.jpg
Ostrava,Food 2 Photo File,,images/food/silesian-gulas.webp
Ostrava,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pumpkin_tangyuan_%28%E6%B1%A4%E5%9C%86%29_with_red_bean_baste_and_black_sesame_fillings.jpg
Ostrava,Food 3 Photo File,,images/food/ostravska-klobasa.webp
Ostrava,Food 3 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=86540638
Ostrava,Food 4 Photo File,,images/food/slezska-kyselica.webp
Ostrava,Food 4 Photo Credit,,https://www.flickr.com/photos/22245339@N05/2299041527
Ostrava,Food 5 Photo File,,images/food/miners-plate-and-smoked-meats.webp
Ostrava,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ben%27s_Best_Deli_Rego_Park_pastrami_sandwich.jpg
Ostrava,Food 6 Photo File,,images/food/smazeny-syr-and-pub-classics.webp
Ostrava,Food 6 Photo Credit,,https://www.flickr.com/photos/7927684@N03/7564906260
Ostrava,Food 7 Photo File,,images/food/ostravar-beer.webp
Ostrava,Food 7 Photo Credit,,https://www.flickr.com/photos/87296837@N00/54572842991
Ostrava,Food 8 Photo File,,images/food/slivovice-and-moravian-wine.webp
Ostrava,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Various_Bottles_of_Slivovitz.jpg
Otaru,Hood 1 High-end Hotel,Otaru Canal Hostel,Hotel Nord Otaru
Otaru,Hood 1 Mid-range Hotel,Hotel Nord Otaru,Hotel Torifito Otaru Canal
Otaru,Hood 1 Budget Hotel,Otaru Marittimo Hotel,Hotel Sonia Otaru
Otaru,Hood 2 High-end Hotel,Guesthouse Yuubinkyoku,OMO5 Otaru by Hoshino Resorts
Otaru,Hood 2 Mid-range Hotel,Hotel Vibrant Otaru,Authent Hotel Otaru
Otaru,Hood 2 Budget Hotel,The Green Otaru Hotel,The Otarunai Backpackers' Hostel MorinoKi
Otaru,Hood 3 High-end Hotel,Backpackers Hostel Otaru,Dormy Inn Otaru
Otaru,Hood 3 Mid-range Hotel,Dormy Inn Otaru,Otaru Green Hotel Honkan
Otaru,Hood 3 Budget Hotel,Hotel Sonia Otaru,The Stay Yuki
Otaru,Hood 4 High-end Hotel,Otaru Guest House Fu,Grand Park Otaru
Otaru,Hood 4 Mid-range Hotel,Hotel Route-Inn Otaru,Hotel Sonia II
Otaru,Hood 4 Budget Hotel,Otaru Kirakukan,Otaru Green Hotel Bekkan
Otaru,Hood 5 High-end Hotel,Shukutsu Minshuku,Hotel Neushloss Otaru
Otaru,Hood 5 Mid-range Hotel,Otaru Ranpu Tei,Shukutsu Shiosai
Otaru,Hood 5 Budget Hotel,Otaru Ousetsu Onyado Yuu,Minshuku Aozuka Shokudo
Otaru,Food 1 Photo File,,images/food/otaru-sushi.webp
Otaru,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Yo%21_Sushi_conveyor_belt_restaurant_viewed_from_above%2C_Bluewater_Shopping_Centre%2C_19_December_2007.jpg
Otaru,Food 2 Photo File,,images/food/uni-and-ikura-donburi.webp
Otaru,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:NIBITASHI.jpg
Otaru,Food 3 Photo File,,images/food/kani-hokkaido-crab.webp
Otaru,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Efy.JPG
Otaru,Food 4 Photo File,,images/food/otaru-ankake-yakisoba.webp
Otaru,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Otaru_Ankake_Yakisoba_11138725415.jpg
Otaru,Food 5 Photo File,,images/food/zangi-fried-chicken.webp
Otaru,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chicken_karaage_003.jpg
Otaru,Food 6 Photo File,,images/food/letao-double-fromage-cheesecake.webp
Otaru,Food 6 Photo Credit,,https://www.flickr.com/photos/88183497@N00/1436367577
Otaru,Food 7 Photo File,,images/food/otaru-beer.webp
Otaru,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Yo%21_Sushi_conveyor_belt_restaurant_viewed_from_above%2C_Bluewater_Shopping_Centre%2C_19_December_2007.jpg
Otaru,Food 8 Photo File,,images/food/hokkaido-sake-and-whisky.webp
Otaru,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Vintage_Suntory_Tasting.jpg
Ottawa,Food 1 Photo File,,images/food/beavertails.webp
Ottawa,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:BeaverTails_Bilingual_Logo.jpg
Ottawa,Food 2 Photo File,,images/food/ottawa-shawarma.webp
Ottawa,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Shawarma_2.jpg
Ottawa,Food 3 Photo File,,images/food/poutine.webp
Ottawa,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Food_at_WIkimanian_2017_02.jpg
Ottawa,Food 4 Photo File,,images/food/maple-syrup-treats.webp
Ottawa,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:FrenchToast.JPG
Ottawa,Food 5 Photo File,,images/food/obama-cookie-and-byward-bakes.webp
Ottawa,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Maple_leaf_cream_cookie.jpg
Ottawa,Food 6 Photo File,,images/food/montreal-style-bagels-and-smoked-meat.webp
Ottawa,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Afghan_Palo.jpg
Ottawa,Food 7 Photo File,,images/food/ottawa-valley-craft-beer.webp
Ottawa,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Partie_de_Beer_Pong.jpg
Ottawa,Food 8 Photo File,,images/food/caesar-cocktail.webp
Ottawa,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bloody_Caesar.jpg
Ouagadougou,Travel Advisory,Travel to this destination is restricted or highly advised against,Level 4: Do Not Travel
Ouagadougou,Food 1 Photo File,,images/food/riz-gras.webp
Ouagadougou,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Plat_de_riz_au_gras_plus_viande.jpg
Ouagadougou,Food 3 Photo File,,images/food/to-with-sauce-gombo.webp
Ouagadougou,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gumbo.JPG
Ouagadougou,Food 4 Photo File,,images/food/brochettes-de-boeuf.webp
Ouagadougou,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ayiti%26DR_2007_085.jpg
Ouagadougou,Food 6 Photo File,,images/food/babenda-and-riz-sauce-arachide.webp
Ouagadougou,Food 6 Photo Credit,,https://www.flickr.com/photos/22118036@N00/4448026353
Ouagadougou,Food 7 Photo File,,images/food/bissap-and-gnamakoudji.webp
Ouagadougou,Food 7 Photo Credit,,https://www.flickr.com/photos/48889038283@N01/4644774263
Ouagadougou,Food 8 Photo File,,images/food/dolo-and-brakina-beer.webp
Ouagadougou,Food 8 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=87407520
Ouarzazate,Food 1 Photo File,,images/food/tagine-of-lamb-with-prunes.webp
Ouarzazate,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Tajine-marocain-un-plat-varie-et-sain_%28cropped%29.jpg
Ouarzazate,Food 2 Photo File,,images/food/berber-omelette.webp
Ouarzazate,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Syrian_meal.jpg
Ouarzazate,Food 3 Photo File,,images/food/msemen-and-baghrir.webp
Ouarzazate,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Make_a_pancake.jpg
Ouarzazate,Food 4 Photo File,,images/food/couscous-with-seven-vegetables.webp
Ouarzazate,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Moroccan_cuscus%2C_from_Casablanca%2C_September_2018.jpg
Ouarzazate,Food 5 Photo File,,images/food/harira-and-bessara.webp
Ouarzazate,Food 5 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=41382732
Ouarzazate,Food 6 Photo File,,images/food/medfouna-and-draa-valley-dates.webp
Ouarzazate,Food 6 Photo Credit,,https://www.flickr.com/photos/58367355@N00/949707045
Ouarzazate,Food 7 Photo File,,images/food/mint-tea-atay-bi-naanaa.webp
Ouarzazate,Food 7 Photo Credit,,https://www.flickr.com/photos/28878339@N00/6869050698
Ouarzazate,Food 8 Photo File,,images/food/fresh-orange-and-almond-juice.webp
Ouarzazate,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:15-09-26-RalfR-WLC-0084.jpg
Oxford,Hood 1 High-end Hotel,Central Backpackers Oxford,"The Randolph Hotel Oxford, a Graduate by Hilton"
Oxford,Hood 1 Mid-range Hotel,The Eastgate Hotel,Mercure Oxford Eastgate Hotel
Oxford,Hood 1 Budget Hotel,The Randolph Hotel,Central Backpackers Oxford
Oxford,Hood 2 High-end Hotel,Oxford Coach & Cab Guesthouse,Old Parsonage Hotel
Oxford,Hood 2 Mid-range Hotel,Bath Place Hotel,Cotswold Lodge Hotel
Oxford,Hood 2 Budget Hotel,Old Parsonage Hotel,The Jericho Hotel
Oxford,Hood 3 High-end Hotel,YHA Oxford,The Old Black Horse Inn
Oxford,Hood 3 Mid-range Hotel,Tower House Hotel,Harris Guest House
Oxford,Hood 3 Budget Hotel,Malmaison Oxford,Athena Guest House
Oxford,Hood 4 High-end Hotel,Sportsview Guest House,Galaxie Hotel
Oxford,Hood 4 Mid-range Hotel,Galaxie Hotel,Remont Oxford Hotel
Oxford,Hood 4 Budget Hotel,Linton Lodge Hotel,easyHotel Oxford
Oxford,Hood 5 High-end Hotel,Highfield House B&B,The Dial House
Oxford,Hood 5 Mid-range Hotel,Beaumont House Hotel,Red Mullions Guest House
Oxford,Hood 5 Budget Hotel,Oxford Spires Four Pillars Hotel,Mount Pleasant Hotel
Oxford,Food 1 Photo File,,images/food/oxford-sausage.webp
Oxford,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sausages_Oxford_crop.jpg
Oxford,Food 2 Photo File,,images/food/pub-pie-and-mash.webp
Oxford,Food 2 Photo Credit,,https://www.flickr.com/photos/58367355@N00/3500640020
Oxford,Food 3 Photo File,,images/food/oxford-blue-cheese.webp
Oxford,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Marche-aux-puces-Lausanne-004.jpg
Oxford,Food 4 Photo File,,images/food/cream-tea-and-scones.webp
Oxford,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Afternoon_meal_in_Tiffin.jpg
Oxford,Food 5 Photo File,,images/food/sunday-roast.webp
Oxford,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sunday_roast_lamb_Cock_Inn_Henham_Essex_England_01.jpg
Oxford,Food 6 Photo File,,images/food/oxford-marmalade-breakfast.webp
Oxford,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Full_English_breakfast_%28cropped%29.jpg
Oxford,Food 7 Photo File,,images/food/real-ale-in-a-historic-pub.webp
Oxford,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:ShepherdNeameMixedBrandingOnBar.jpg
Oxford,Food 8 Photo File,,images/food/pimm-s-by-the-river.webp
Oxford,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:DecaturGins.jpg
Padang,Food 1 Photo File,,images/food/rendang.webp
Padang,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Rendang_daging_sapi_asli_Padang.JPG
Padang,Food 2 Photo File,,images/food/nasi-padang-hidang-service.webp
Padang,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Nasi_Padang_Pak_Nurdin.jpg
Padang,Food 3 Photo File,,images/food/gulai-kepala-ikan.webp
Padang,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gulai_ayam3.jpg
Padang,Food 4 Photo File,,images/food/sate-padang.webp
Padang,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sate_padang_Mak_Sharil_Yogyakarta.jpg
Padang,Food 5 Photo File,,images/food/dendeng-balado.webp
Padang,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Dendeng_Batokok.jpg
Padang,Food 6 Photo File,,images/food/soto-padang.webp
Padang,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Soto_Padang_1.JPG
Padang,Food 7 Photo File,,images/food/teh-talua.webp
Padang,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Teh_talua.JPG
Padang,Food 8 Photo File,,images/food/es-tebak.webp
Padang,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Javanese_Kopi_Tubruk.jpg
Pai,Hood 2 Vibe,sights,quiet
Pai,Hood 3 Vibe,quiet,sights
Pai,Food 1 Photo File,,images/food/khao-soi.webp
Pai,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Khao_Soi_Northern_Thai_food_%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%8B%E0%B8%AD%E0%B8%A2_%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%AD%E0%B8%87.jpg
Pai,Food 2 Photo File,,images/food/sai-ua.webp
Pai,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Naem_khluk.jpg
Pai,Food 3 Photo File,,images/food/khanom-jeen-nam-ngiao.webp
Pai,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Khanom_Chin_-_Thai_rice_noodles.JPG
Pai,Food 4 Photo File,,images/food/gaeng-hang-lay.webp
Pai,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%AE%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%A5_%E0%B8%97%E0%B8%B5%E0%B9%88_%E0%B8%AB%E0%B8%A5%E0%B8%B9%E0%B9%89%E0%B8%A5%E0%B8%B3.jpg
Pai,Food 5 Photo File,,images/food/nam-prik-num-and-nam-prik-ong.webp
Pai,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Nam_phrik_kapi_%28cropped%29.JPG
Pai,Food 6 Photo File,,images/food/pai-walking-street-snacks.webp
Pai,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kakilima_street_vendors_in_Jakarta.jpg
Pai,Food 7 Photo File,,images/food/northern-thai-hill-coffee.webp
Pai,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Latte_and_dark_coffee.jpg
Pai,Food 8 Photo File,,images/food/chai-herbal-tea-and-fruit-shakes.webp
Pai,Food 8 Photo Credit,,https://www.flickr.com/photos/47264866@N00/3311066815
Palermo,Areas to Avoid,"The ZEN housing estate in the northern suburbs has nothing for visitors and is best skipped, while the back alleys of Ballarò and Vucciria feel edgy late at night.",None noted — standard travel precautions apply
Palermo,Food 1 Photo File,,images/food/arancine.webp
Palermo,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arancini_002.jpg
Palermo,Food 2 Photo File,,images/food/pane-con-la-milza-pani-ca-meusa.webp
Palermo,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pani_ca_meusa.jpg
Palermo,Food 3 Photo File,,images/food/sfincione.webp
Palermo,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sfincione_palermitano.jpg
Palermo,Food 4 Photo File,,images/food/panelle-e-crocche.webp
Palermo,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Flickr_preppybyday_4618397089--Chicken_cacciatore.jpg
Palermo,Food 5 Photo File,,images/food/stigghiola.webp
Palermo,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Stigghiole_alla_Pescheria_di_Catania.JPG
Palermo,Food 6 Photo File,,images/food/cannoli-and-sicilian-pastry.webp
Palermo,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arancini_2.jpg
Palermo,Food 7 Photo File,,images/food/sicilian-wine-and-marsala.webp
Palermo,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Marsala_Wine.jpg
Palermo,Food 8 Photo File,,images/food/granita-con-brioche-and-caffe.webp
Palermo,Food 8 Photo Credit,,https://commons.wikimedia.org/wiki/File:Spaghetti_vongole_2.jpg
Palma de Mallorca,Hood 1 Budget Hotel,Ritzi Palma,El Josemari Youth Hostel
Palma de Mallorca,Hood 2 High-end Hotel,Hotel Feliz,AC Hotel by Marriott Ciutat de Palma
Palma de Mallorca,Hood 2 Mid-range Hotel,Palma Suites,Hotel Hostal Cuba
Palma de Mallorca,Hood 3 Mid-range Hotel,Hotel Armadams,Melia Palma Marina
Palma de Mallorca,Hood 3 Budget Hotel,Hostal Brondo,We Hostel Palma
Palma de Mallorca,Hood 4 Mid-range Hotel,Hotel Ciutat Jardi,
Palma de Mallorca,Hood 4 Budget Hotel,Hostal Terramar,
Palma de Mallorca,Hood 5 Name,Son Espanyolet,Playa de Palma
Palma de Mallorca,Hood 5 Vibe,quiet,nightlife
Palma de Mallorca,Hood 5 Description,"Son Espanyolet is a quiet, leafy residential pocket next to Santa Catalina with low-rise townhouses and a village-like calm; well suited to travelers who want an authentic local atmosphere while staying close to the action.","Playa de Palma is the city's long resort beach strip, running from the marina at Ca'n Pastilla through Les Meravelles towards s'Arenal: several kilometres of sand backed by a dense wall of package hotels, beach bars and a seafront cycle path, roughly 10 km east of the old town and linked to it by bus. It suits beach and nightlife holidays rather than sightseeing."
Palma de Mallorca,Hood 5 Landmark,quiet lanes of traditional single-storey Mallorcan houses near the Bellver woods,The long sand beach and its numbered balneario beach bars
Palma de Mallorca,Hood 5 Photo File,images/hoods/palma-de-mallorca--son-espanyolet.webp,images/hoods/palma-de-mallorca--playa-de-palma.webp
Palma de Mallorca,Hood 5 Photo Credit,https://commons.wikimedia.org/wiki/File:Palma._Son_Espanyolet._Entrada_historicista.jpg,https://commons.wikimedia.org/wiki/File:14-01-20-palma-de-mallorca-RalfR-011.jpg
Palma de Mallorca,Hood 5 Map Link,https://www.google.com/maps/search/?api=1&query=Son%20Espanyolet%2C%20Palma%20de%20Mallorca,https://www.google.com/maps/search/?api=1&query=Playa%20de%20Palma%2C%20Palma%20de%20Mallorca
Palma de Mallorca,Hood 5 High-end Hotel,Castillo Hotel Son Vida,Iberostar Selection Playa de Palma
Palma de Mallorca,Hood 5 Mid-range Hotel,Hotel Saratoga,HM Balanguera Beach
Palma de Mallorca,Hood 5 Budget Hotel,Hostal Cuba Palma,Hotel Amic Can Pastilla
Palma de Mallorca,Food 1 Photo File,,images/food/ensaimada.webp
Palma de Mallorca,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ensaimada_3.jpg
Palma de Mallorca,Food 2 Photo File,,images/food/sobrassada.webp
Palma de Mallorca,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sobrassada.jpg
Palma de Mallorca,Food 3 Photo File,,images/food/tumbet.webp
Palma de Mallorca,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Tombet6116.JPG
Palma de Mallorca,Food 4 Photo File,,images/food/frit-mallorqui.webp
Palma de Mallorca,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Frit_mallorqu%C3%AD.jpg
Palma de Mallorca,Food 5 Photo File,,images/food/arros-brut.webp
Palma de Mallorca,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arro%C3%A7brut.jpg
Palma de Mallorca,Food 6 Photo File,,images/food/pa-amb-oli.webp
Palma de Mallorca,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pa_amb_tomaquet.jpg
Palma de Mallorca,Food 7 Photo File,,images/food/hierbas-mallorquinas.webp
Palma de Mallorca,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Hierbas.jpg
Pamplona,Food 1 Photo File,,images/food/pintxos-crawl-on-calle-estafeta.webp
Pamplona,Food 1 Photo Credit,,https://commons.wikimedia.org/w/index.php?curid=11347080
Pamplona,Food 2 Photo File,,images/food/chistorra.webp
Pamplona,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chistorra.jpg
Pamplona,Food 3 Photo File,,images/food/cordero-al-chilindron.webp
Pamplona,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gran_paella.jpg
Pamplona,Food 4 Photo File,,images/food/pimientos-del-piquillo-rellenos.webp
Pamplona,Food 4 Photo Credit,,https://www.flickr.com/photos/9020344@N02/5697759851
Pamplona,Food 6 Photo File,,images/food/ajoarriero.webp
Pamplona,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Gran_paella.jpg
Pamplona,Food 7 Photo File,,images/food/pacharan.webp
Pamplona,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Etxeko_patxaran_lehiaketa.jpg
Pamplona,Food 8 Photo File,,images/food/navarra-rosado.webp
Pamplona,Food 8 Photo Credit,,https://www.flickr.com/photos/58414938@N00/8291187826
Panama City,Hood 1 Budget Hotel,Luna's Castle Hostel,Viajero Casco Viejo Hostel
Panama City,Hood 2 High-end Hotel,Hotel Riande Granada,Best Western Plus Panama Zen Hotel
Panama City,Hood 2 Mid-range Hotel,Hotel Milan,Riande Urban Hotel
Panama City,Hood 2 Budget Hotel,Mamallena Hostel,Hotel Milan
Panama City,Hood 3 High-end Hotel,Hotel Bristol Panama,Crowne Plaza Panama
Panama City,Hood 3 Mid-range Hotel,Hotel DeVille,Exe Oriental Panamá
Panama City,Hood 3 Budget Hotel,La Estancia Bed & Breakfast,Hostel the pod 33
Panama City,Hood 4 High-end Hotel,InterContinental Miramar Panama,Waldorf Astoria Panama
Panama City,Hood 4 Mid-range Hotel,Hard Rock Hotel Panama Megapolis,"Bristol Panama, a Registry Collection Hotel"
Panama City,Hood 4 Budget Hotel,Hotel Aramo,Panama Hat Hostel
Panama City,Hood 5 High-end Hotel,JW Marriott Panama Hotel,JW Marriott Panama
Panama City,Hood 5 Mid-range Hotel,Hyatt Place Panama City/Multiplaza Mall,Residence Inn by Marriott Panama City
Panama City,Hood 5 Budget Hotel,Wyndham Garden Panama Via Brasil,Courtyard by Marriott Panama Multiplaza Mall
Panama City,Food 1 Photo File,,images/food/sancocho-de-gallina.webp
Panama City,Food 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Sancocho_de_espinazo_de_cerdo.jpg
Panama City,Food 2 Photo File,,images/food/ceviche.webp
Panama City,Food 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Cebiche_de_corvina.JPG
Panama City,Food 3 Photo File,,images/food/ropa-vieja.webp
Panama City,Food 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Cubanfood.jpg
Panama City,Food 4 Photo File,,images/food/hojaldres.webp
Panama City,Food 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Pate_feuilletee_2.jpg
Panama City,Food 5 Photo File,,images/food/arroz-con-pollo.webp
Panama City,Food 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arroz-con-Pollo.jpg
Panama City,Food 6 Photo File,,images/food/carimanolas-and-empanadas.webp
Panama City,Food 6 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kibbeh3.jpg
Panama City,Food 7 Photo File,,images/food/chicheme.webp
Panama City,Food 7 Photo Credit,,https://commons.wikimedia.org/wiki/File:Chicheme-y-leche-agria-1.jpg
Panama City,Food 8 Photo File,,images/food/seco-herrerano-cocktails.webp
